DocID,PageRank
0|3.1951820306674044E-107
1|2.236627421467183E-106
2|9.585546092002214E-107
3|4.153736639867626E-106
4|8.307473279735254E-106
5|3.514700233734145E-106
6|1.66149465594705E-105
7|3.3229893118941008E-105
8|6.645978623788196E-105
9|1.3291957247576392E-104
10|2.65839144951528E-104
11|5.316782899030557E-104
12|1.0633565798061114E-103
13|1.0633565798061114E-103
14|3.190069739418334E-103
15|6.380139478836669E-103
16|1.2760278957673338E-102
17|7.987955076668511E-106
18|3.1951820306674044E-107
19|2.553940948932762E-102
20|2.554260467135829E-102
21|5.1065079695923364E-102
22|2.5540048525733753E-102
23|5.109511440701165E-102
24|1.0218064326793126E-101
25|1.277184551662436E-101
26|7.66351629327454E-102
27|6.39036406133481E-107
28|6.39036406133481E-107
29|1.2780728122669617E-106
30|3.1951820306674045E-106
31|8.946509685868734E-106
32|1.8212537574804193E-105
33|3.1951820306674032E-105
34|3.0993265697473813E-105
35|3.386892952507448E-105
36|6.39036406133481E-107
37|3.1951820306674044E-107
38|3.1951820306674044E-107
39|6.39036406133481E-107
40|1.2780728122669617E-106
41|2.236627421467183E-106
42|3.1951820306674044E-107
43|7.987955076668511E-106
44|1.7253982965603978E-105
45|3.4827484134274705E-105
46|5.240098530294542E-105
47|8.179665998508554E-105
48|9.585546092002214E-107
49|1.597591015333702E-106
50|9.585546092002214E-107
51|9.585546092002214E-107
52|8.626991482801994E-106
53|1.150265531040266E-105
54|2.6200492651472667E-105
55|1.597591015333702E-106
56|2.652001085453941E-105
57|2.6839529057606146E-105
58|3.642507514960837E-105
59|1.597591015333702E-106
60|3.610555694654162E-105
61|2.7159047260672887E-105
62|3.706411155574185E-105
63|1.597591015333702E-106
64|3.610555694654162E-105
65|3.610555694654162E-105
66|3.610555694654162E-105
67|2.7159047260672887E-105
68|3.610555694654162E-105
69|2.6839529057606146E-105
70|3.706411155574185E-105
71|3.610555694654162E-105
72|2.7159047260672887E-105
73|2.7159047260672887E-105
74|3.610555694654162E-105
75|3.610555694654162E-105
76|2.7159047260672887E-105
77|2.7478565463739624E-105
78|9.585546092002214E-107
79|1.2780728122669617E-106
80|9.266027888935475E-106
81|8.946509685868734E-106
82|8.946509685868734E-106
83|3.1951820306674045E-106
84|3.898122077414229E-105
85|2.236627421467183E-106
86|1.1183137107335917E-105
87|2.652001085453941E-105
88|6.070845858268064E-105
89|1.246120991960288E-105
90|8.850654224948699E-105
91|9.901869113038268E-104
92|1.0320437959055697E-103
93|9.905064295068935E-104
94|1.1125623830783883E-103
95|1.7940947102197443E-103
96|9.908259477099603E-104
97|3.9447717350619703E-103
98|1.0167069221583663E-103
99|2.822304287688513E-103
100|3.9070685871000946E-103
101|3.24215120651821E-103
102|1.5325371091893111E-102
103|3.1580540154710437E-102
104|5.184055037476628E-102
105|3.1951820306674044E-107
106|6.39036406133481E-107
107|7.663835811477606E-102
108|7.663612148735459E-102
109|6.39036406133481E-107
110|9.585546092002214E-107
111|9.585546092002214E-107
112|1.2780728122669617E-106
113|6.39036406133481E-107
114|1.246120991960288E-105
115|1.0219629965988149E-101
116|1.0223048810760933E-101
117|2.044402075320196E-101
118|1.0223208569862464E-101
119|2.0446353236084315E-101
120|1.0224806160877798E-101
121|2.044450003050655E-101
122|3.0668986673181286E-101
123|2.0449324755372833E-101
124|5.1117257018484006E-101
125|6.134075315472926E-101
126|2.0447886923459037E-101
127|2.1469185322195485E-100
128|2.0448238393482406E-101
129|3.0668890817720363E-101
130|1.022308076258124E-101
131|3.0668890817720363E-101
132|1.0224358835393506E-101
133|3.0668890817720363E-101
134|7.156517589376338E-101
135|2.6580958951774344E-100
136|9.200973982791055E-101
137|1.2267869454927154E-100
138|3.2714647650221565E-100
139|5.1117193114843385E-101
140|3.067131915606364E-101
141|1.0223809264084236E-100
142|2.044641713972493E-101
143|7.156514394194308E-101
144|1.0224358835393506E-101
145|1.0224358835393506E-101
146|4.2938610283043254E-100
147|7.156514394194308E-101
148|2.0446353236084315E-101
149|7.360902520259223E-100
150|1.0836825385832771E-99
151|1.840216875266042E-99
152|1.8708880027111835E-99
153|1.0224550546315346E-101
154|3.0159147132939624E-99
155|1.0224358835393506E-101
156|3.066892276954067E-101
157|1.1552477144770406E-99
158|2.249149659363564E-100
159|4.447193915833977E-99
160|1.0224358835393506E-101
161|1.0224358835393506E-101
162|1.0224358835393506E-101
163|3.0568109983700057E-99
164|3.026137826008364E-99
165|3.0261391040811762E-99
166|1.0322227260992849E-101
167|3.1951820306674044E-107
168|7.987955076668511E-106
169|1.597591015333702E-106
170|7.663612148735459E-102
171|1.0223560039885869E-101
172|2.236627421467183E-106
173|7.669619090953113E-102
174|1.597591015333702E-106
175|1.597591015333702E-106
176|1.9171092184004425E-106
177|3.1951820306674045E-106
178|7.093304108081636E-105
179|1.2269498997762748E-104
180|7.221111389308329E-105
181|1.9522562207377752E-104
182|1.9522562207377752E-104
183|1.9522562207377752E-104
184|1.9522562207377752E-104
185|1.9682321308911117E-104
186|1.9522562207377752E-104
187|1.9522562207377752E-104
188|1.95864658479911E-104
189|1.9522562207377752E-104
190|7.253063209615003E-105
191|1.9522562207377752E-104
192|2.6807577237299434E-104
193|1.9650369488604445E-104
194|1.9650369488604445E-104
195|1.9522562207377752E-104
196|1.9842080410444486E-104
197|1.95864658479911E-104
198|1.9522562207377752E-104
199|1.95864658479911E-104
200|1.9650369488604445E-104
201|1.9746224949524466E-104
202|7.285015029921676E-105
203|1.95864658479911E-104
204|1.95864658479911E-104
205|1.9522562207377752E-104
206|1.9714273129217793E-104
207|1.9746224949524466E-104
208|2.00657431525912E-104
209|1.9874032230751165E-104
210|4.124980001591613E-104
211|1.9905984051057835E-104
212|1.9522562207377752E-104
213|1.9554514027684424E-104
214|3.923683533659556E-104
215|3.920488351628888E-104
216|3.984391992242237E-104
217|5.965404851256013E-104
218|1.95864658479911E-104
219|5.939843395010679E-104
220|1.95864658479911E-104
221|7.285015029921676E-105
222|7.31696685022835E-105
223|4.722479041326407E-104
224|7.253063209615003E-105
225|8.0550538993125E-104
226|1.7944142284228064E-103
227|1.9554514027684424E-104
228|1.9522562207377752E-104
229|1.9522562207377752E-104
230|1.95864658479911E-104
231|3.926878715690223E-104
232|7.856952613411111E-104
233|3.939659443812893E-104
234|1.9650369488604445E-104
235|1.9682321308911117E-104
236|3.923683533659556E-104
237|1.9650369488604445E-104
238|1.9554514027684424E-104
239|1.9522562207377752E-104
240|1.9522562207377752E-104
241|1.9522562207377752E-104
242|7.31696685022835E-105
243|7.31696685022835E-105
244|1.95864658479911E-104
245|1.9618417668297772E-104
246|1.9522562207377752E-104
247|3.933269079751557E-104
248|1.9522562207377752E-104
249|7.876123705595114E-104
250|1.9682321308911117E-104
251|1.9618417668297772E-104
252|1.9522562207377752E-104
253|1.2791431982472347E-101
